customer_id,customer_name,segment,industry,state,signup_date,status,account_manager
C02202,Customer-02202,Mid-Market,Healthcare,WA,2025-06-18,active,AM-027
C02203,Customer-02203,SMB,Finance,MA,2020-07-19,active,AM-028
C02204,Customer-02204,Startup,Retail,CO,2021-08-20,churned,AM-029
C02205,Customer-02205,Enterprise,Technology,NC,2022-09-21,active,AM-030
C02206,Customer-02206,Mid-Market,Logistics,GA,2023-10-22,active,AM-031
C02207,Customer-02207,SMB,Energy,AZ,2024-11-23,active,AM-032
C02208,Customer-02208,Startup,Education,VA,2025-12-24,active,AM-033
C02209,Customer-02209,Enterprise,Manufacturing,CA,2020-01-25,active,AM-034
C02210,Customer-02210,Mid-Market,Healthcare,TX,2021-02-26,active,AM-035
C02211,Customer-02211,SMB,Finance,NY,2022-03-27,active,AM-036
C02212,Customer-02212,Startup,Retail,FL,2023-04-28,active,AM-037
C02213,Customer-02213,Enterprise,Technology,IL,2024-05-01,active,AM-038
C02214,Customer-02214,Mid-Market,Logistics,WA,2025-06-02,active,AM-039
C02215,Customer-02215,SMB,Energy,MA,2020-07-03,active,AM-040
C02216,Customer-02216,Startup,Education,CO,2021-08-04,active,AM-041
C02217,Customer-02217,Enterprise,Manufacturing,NC,2022-09-05,active,AM-042
C02218,Customer-02218,Mid-Market,Healthcare,GA,2023-10-06,active,AM-043
C02219,Customer-02219,SMB,Finance,AZ,2024-11-07,active,AM-044
C02220,Customer-02220,Startup,Retail,VA,2025-12-08,active,AM-045
C02221,Customer-02221,Enterprise,Technology,CA,2020-01-09,active,AM-046
C02222,Customer-02222,Mid-Market,Logistics,TX,2021-02-10,active,AM-047
C02223,Customer-02223,SMB,Energy,NY,2022-03-11,churned,AM-048
C02224,Customer-02224,Startup,Education,FL,2023-04-12,active,AM-049
C02225,Customer-02225,Enterprise,Manufacturing,IL,2024-05-13,active,AM-050
C02226,Customer-02226,Mid-Market,Healthcare,WA,2025-06-14,active,AM-051
C02227,Customer-02227,SMB,Finance,MA,2020-07-15,active,AM-052
C02228,Customer-02228,Startup,Retail,CO,2021-08-16,active,AM-053
C02229,Customer-02229,Enterprise,Technology,NC,2022-09-17,active,AM-054
C02230,Customer-02230,Mid-Market,Logistics,GA,2023-10-18,active,AM-055
C02231,Customer-02231,SMB,Energy,AZ,2024-11-19,active,AM-056
C02232,Customer-02232,Startup,Education,VA,2025-12-20,active,AM-057
C02233,Customer-02233,Enterprise,Manufacturing,CA,2020-01-21,active,AM-058
C02234,Customer-02234,Mid-Market,Healthcare,TX,2021-02-22,active,AM-059
C02235,Customer-02235,SMB,Finance,NY,2022-03-23,active,AM-060
C02236,Customer-02236,Startup,Retail,FL,2023-04-24,active,AM-061
C02237,Customer-02237,Enterprise,Technology,IL,2024-05-25,active,AM-062
C02238,Customer-02238,Mid-Market,Logistics,WA,2025-06-26,active,AM-063
C02239,Customer-02239,SMB,Energy,MA,2020-07-27,active,AM-064
C02240,Customer-02240,Startup,Education,CO,2021-08-28,active,AM-065
C02241,Customer-02241,Enterprise,Manufacturing,NC,2022-09-01,active,AM-066
C02242,Customer-02242,Mid-Market,Healthcare,GA,2023-10-02,churned,AM-067
C02243,Customer-02243,SMB,Finance,AZ,2024-11-03,active,AM-068
C02244,Customer-02244,Startup,Retail,VA,2025-12-04,active,AM-069
C02245,Customer-02245,Enterprise,Technology,CA,2020-01-05,active,AM-070
C02246,Customer-02246,Mid-Market,Logistics,TX,2021-02-06,active,AM-071
C02247,Customer-02247,SMB,Energy,NY,2022-03-07,active,AM-072
C02248,Customer-02248,Startup,Education,FL,2023-04-08,active,AM-073
C02249,Customer-02249,Enterprise,Manufacturing,IL,2024-05-09,active,AM-074
C02250,Customer-02250,Mid-Market,Healthcare,WA,2025-06-10,active,AM-075
C02251,Customer-02251,SMB,Finance,MA,2020-07-11,active,AM-001
C02252,Customer-02252,Startup,Retail,CO,2021-08-12,active,AM-002
C02253,Customer-02253,Enterprise,Technology,NC,2022-09-13,active,AM-003
C02254,Customer-02254,Mid-Market,Logistics,GA,2023-10-14,active,AM-004
C02255,Customer-02255,SMB,Energy,AZ,2024-11-15,active,AM-005
C02256,Customer-02256,Startup,Education,VA,2025-12-16,active,AM-006
C02257,Customer-02257,Enterprise,Manufacturing,CA,2020-01-17,active,AM-007
C02258,Customer-02258,Mid-Market,Healthcare,TX,2021-02-18,active,AM-008
C02259,Customer-02259,SMB,Finance,NY,2022-03-19,active,AM-009
C02260,Customer-02260,Startup,Retail,FL,2023-04-20,active,AM-010
C02261,Customer-02261,Enterprise,Technology,IL,2024-05-21,churned,AM-011
C02262,Customer-02262,Mid-Market,Logistics,WA,2025-06-22,active,AM-012
C02263,Customer-02263,SMB,Energy,MA,2020-07-23,active,AM-013
C02264,Customer-02264,Startup,Education,CO,2021-08-24,active,AM-014
C02265,Customer-02265,Enterprise,Manufacturing,NC,2022-09-25,active,AM-015
C02266,Customer-02266,Mid-Market,Healthcare,GA,2023-10-26,active,AM-016
C02267,Customer-02267,SMB,Finance,AZ,2024-11-27,active,AM-017
C02268,Customer-02268,Startup,Retail,VA,2025-12-28,active,AM-018
C02269,Customer-02269,Enterprise,Technology,CA,2020-01-01,active,AM-019
C02270,Customer-02270,Mid-Market,Logistics,TX,2021-02-02,active,AM-020
C02271,Customer-02271,SMB,Energy,NY,2022-03-03,active,AM-021
C02272,Customer-02272,Startup,Education,FL,2023-04-04,active,AM-022
C02273,Customer-02273,Enterprise,Manufacturing,IL,2024-05-05,active,AM-023
C02274,Customer-02274,Mid-Market,Healthcare,WA,2025-06-06,active,AM-024
C02275,Customer-02275,SMB,Finance,MA,2020-07-07,active,AM-025
C02276,Customer-02276,Startup,Retail,CO,2021-08-08,active,AM-026
C02277,Customer-02277,Enterprise,Technology,NC,2022-09-09,active,AM-027
C02278,Customer-02278,Mid-Market,Logistics,GA,2023-10-10,active,AM-028
C02279,Customer-02279,SMB,Energy,AZ,2024-11-11,active,AM-029
C02280,Customer-02280,Startup,Education,VA,2025-12-12,churned,AM-030
C02281,Customer-02281,Enterprise,Manufacturing,CA,2020-01-13,active,AM-031
C02282,Customer-02282,Mid-Market,Healthcare,TX,2021-02-14,active,AM-032
C02283,Customer-02283,SMB,Finance,NY,2022-03-15,active,AM-033
C02284,Customer-02284,Startup,Retail,FL,2023-04-16,active,AM-034
C02285,Customer-02285,Enterprise,Technology,IL,2024-05-17,active,AM-035
C02286,Customer-02286,Mid-Market,Logistics,WA,2025-06-18,active,AM-036
C02287,Customer-02287,SMB,Energy,MA,2020-07-19,active,AM-037
C02288,Customer-02288,Startup,Education,CO,2021-08-20,active,AM-038
C02289,Customer-02289,Enterprise,Manufacturing,NC,2022-09-21,active,AM-039
C02290,Customer-02290,Mid-Market,Healthcare,GA,2023-10-22,active,AM-040
C02291,Customer-02291,SMB,Finance,AZ,2024-11-23,active,AM-041
C02292,Customer-02292,Startup,Retail,VA,2025-12-24,active,AM-042
C02293,Customer-02293,Enterprise,Technology,CA,2020-01-25,active,AM-043
C02294,Customer-02294,Mid-Market,Logistics,TX,2021-02-26,active,AM-044
C02295,Customer-02295,SMB,Energy,NY,2022-03-27,active,AM-045
C02296,Customer-02296,Startup,Education,FL,2023-04-28,active,AM-046
C02297,Customer-02297,Enterprise,Manufacturing,IL,2024-05-01,active,AM-047
C02298,Customer-02298,Mid-Market,Healthcare,WA,2025-06-02,active,AM-048
C02299,Customer-02299,SMB,Finance,MA,2020-07-03,churned,AM-049
C02300,Customer-02300,Startup,Retail,CO,2021-08-04,active,AM-050
C02301,Customer-02301,Enterprise,Technology,NC,2022-09-05,active,AM-051
C02302,Customer-02302,Mid-Market,Logistics,GA,2023-10-06,active,AM-052
C02303,Customer-02303,SMB,Energy,AZ,2024-11-07,active,AM-053
C02304,Customer-02304,Startup,Education,VA,2025-12-08,active,AM-054
C02305,Customer-02305,Enterprise,Manufacturing,CA,2020-01-09,active,AM-055
C02306,Customer-02306,Mid-Market,Healthcare,TX,2021-02-10,active,AM-056
C02307,Customer-02307,SMB,Finance,NY,2022-03-11,active,AM-057
C02308,Customer-02308,Startup,Retail,FL,2023-04-12,active,AM-058
C02309,Customer-02309,Enterprise,Technology,IL,2024-05-13,active,AM-059
C02310,Customer-02310,Mid-Market,Logistics,WA,2025-06-14,active,AM-060
C02311,Customer-02311,SMB,Energy,MA,2020-07-15,active,AM-061
C02312,Customer-02312,Startup,Education,CO,2021-08-16,active,AM-062
C02313,Customer-02313,Enterprise,Manufacturing,NC,2022-09-17,active,AM-063
C02314,Customer-02314,Mid-Market,Healthcare,GA,2023-10-18,active,AM-064
C02315,Customer-02315,SMB,Finance,AZ,2024-11-19,active,AM-065
C02316,Customer-02316,Startup,Retail,VA,2025-12-20,active,AM-066
C02317,Customer-02317,Enterprise,Technology,CA,2020-01-21,active,AM-067
C02318,Customer-02318,Mid-Market,Logistics,TX,2021-02-22,churned,AM-068
C02319,Customer-02319,SMB,Energy,NY,2022-03-23,active,AM-069
C02320,Customer-02320,Startup,Education,FL,2023-04-24,active,AM-070
C02321,Customer-02321,Enterprise,Manufacturing,IL,2024-05-25,active,AM-071
C02322,Customer-02322,Mid-Market,Healthcare,WA,2025-06-26,active,AM-072
C02323,Customer-02323,SMB,Finance,MA,2020-07-27,active,AM-073
C02324,Customer-02324,Startup,Retail,CO,2021-08-28,active,AM-074
C02325,Customer-02325,Enterprise,Technology,NC,2022-09-01,active,AM-075
C02326,Customer-02326,Mid-Market,Logistics,GA,2023-10-02,active,AM-001
C02327,Customer-02327,SMB,Energy,AZ,2024-11-03,active,AM-002
C02328,Customer-02328,Startup,Education,VA,2025-12-04,active,AM-003
C02329,Customer-02329,Enterprise,Manufacturing,CA,2020-01-05,active,AM-004
C02330,Customer-02330,Mid-Market,Healthcare,TX,2021-02-06,active,AM-005
C02331,Customer-02331,SMB,Finance,NY,2022-03-07,active,AM-006
C02332,Customer-02332,Startup,Retail,FL,2023-04-08,active,AM-007
C02333,Customer-02333,Enterprise,Technology,IL,2024-05-09,active,AM-008
C02334,Customer-02334,Mid-Market,Logistics,WA,2025-06-10,active,AM-009
C02335,Customer-02335,SMB,Energy,MA,2020-07-11,active,AM-010
C02336,Customer-02336,Startup,Education,CO,2021-08-12,active,AM-011
C02337,Customer-02337,Enterprise,Manufacturing,NC,2022-09-13,churned,AM-012
C02338,Customer-02338,Mid-Market,Healthcare,GA,2023-10-14,active,AM-013
C02339,Customer-02339,SMB,Finance,AZ,2024-11-15,active,AM-014
C02340,Customer-02340,Startup,Retail,VA,2025-12-16,active,AM-015
C02341,Customer-02341,Enterprise,Technology,CA,2020-01-17,active,AM-016
C02342,Customer-02342,Mid-Market,Logistics,TX,2021-02-18,active,AM-017
C02343,Customer-02343,SMB,Energy,NY,2022-03-19,active,AM-018
C02344,Customer-02344,Startup,Education,FL,2023-04-20,active,AM-019
C02345,Customer-02345,Enterprise,Manufacturing,IL,2024-05-21,active,AM-020
C02346,Customer-02346,Mid-Market,Healthcare,WA,2025-06-22,active,AM-021
C02347,Customer-02347,SMB,Finance,MA,2020-07-23,active,AM-022
C02348,Customer-02348,Startup,Retail,CO,2021-08-24,active,AM-023
C02349,Customer-02349,Enterprise,Technology,NC,2022-09-25,active,AM-024
C02350,Customer-02350,Mid-Market,Logistics,GA,2023-10-26,active,AM-025
C02351,Customer-02351,SMB,Energy,AZ,2024-11-27,active,AM-026
C02352,Customer-02352,Startup,Education,VA,2025-12-28,active,AM-027
C02353,Customer-02353,Enterprise,Manufacturing,CA,2020-01-01,active,AM-028
C02354,Customer-02354,Mid-Market,Healthcare,TX,2021-02-02,active,AM-029
C02355,Customer-02355,SMB,Finance,NY,2022-03-03,active,AM-030
C02356,Customer-02356,Startup,Retail,FL,2023-04-04,churned,AM-031
C02357,Customer-02357,Enterprise,Technology,IL,2024-05-05,active,AM-032
C02358,Customer-02358,Mid-Market,Logistics,WA,2025-06-06,active,AM-033
C02359,Customer-02359,SMB,Energy,MA,2020-07-07,active,AM-034
C02360,Customer-02360,Startup,Education,CO,2021-08-08,active,AM-035
C02361,Customer-02361,Enterprise,Manufacturing,NC,2022-09-09,active,AM-036
C02362,Customer-02362,Mid-Market,Healthcare,GA,2023-10-10,active,AM-037
C02363,Customer-02363,SMB,Finance,AZ,2024-11-11,active,AM-038
C02364,Customer-02364,Startup,Retail,VA,2025-12-12,active,AM-039
C02365,Customer-02365,Enterprise,Technology,CA,2020-01-13,active,AM-040
C02366,Customer-02366,Mid-Market,Logistics,TX,2021-02-14,active,AM-041
C02367,Customer-02367,SMB,Energy,NY,2022-03-15,active,AM-042
C02368,Customer-02368,Startup,Education,FL,2023-04-16,active,AM-043
C02369,Customer-02369,Enterprise,Manufacturing,IL,2024-05-17,active,AM-044
C02370,Customer-02370,Mid-Market,Healthcare,WA,2025-06-18,active,AM-045
C02371,Customer-02371,SMB,Finance,MA,2020-07-19,active,AM-046
C02372,Customer-02372,Startup,Retail,CO,2021-08-20,active,AM-047
C02373,Customer-02373,Enterprise,Technology,NC,2022-09-21,active,AM-048
C02374,Customer-02374,Mid-Market,Logistics,GA,2023-10-22,active,AM-049
C02375,Customer-02375,SMB,Energy,AZ,2024-11-23,churned,AM-050
C02376,Customer-02376,Startup,Education,VA,2025-12-24,active,AM-051
C02377,Customer-02377,Enterprise,Manufacturing,CA,2020-01-25,active,AM-052
C02378,Customer-02378,Mid-Market,Healthcare,TX,2021-02-26,active,AM-053
C02379,Customer-02379,SMB,Finance,NY,2022-03-27,active,AM-054
C02380,Customer-02380,Startup,Retail,FL,2023-04-28,active,AM-055
C02381,Customer-02381,Enterprise,Technology,IL,2024-05-01,active,AM-056
C02382,Customer-02382,Mid-Market,Logistics,WA,2025-06-02,active,AM-057
C02383,Customer-02383,SMB,Energy,MA,2020-07-03,active,AM-058
C02384,Customer-02384,Startup,Education,CO,2021-08-04,active,AM-059
C02385,Customer-02385,Enterprise,Manufacturing,NC,2022-09-05,active,AM-060
C02386,Customer-02386,Mid-Market,Healthcare,GA,2023-10-06,active,AM-061
C02387,Customer-02387,SMB,Finance,AZ,2024-11-07,active,AM-062
C02388,Customer-02388,Startup,Retail,VA,2025-12-08,active,AM-063
C02389,Customer-02389,Enterprise,Technology,CA,2020-01-09,active,AM-064
C02390,Customer-02390,Mid-Market,Logistics,TX,2021-02-10,active,AM-065
C02391,Customer-02391,SMB,Energy,NY,2022-03-11,active,AM-066
C02392,Customer-02392,Startup,Education,FL,2023-04-12,active,AM-067
C02393,Customer-02393,Enterprise,Manufacturing,IL,2024-05-13,active,AM-068
C02394,Customer-02394,Mid-Market,Healthcare,WA,2025-06-14,churned,AM-069
C02395,Customer-02395,SMB,Finance,MA,2020-07-15,active,AM-070
C02396,Customer-02396,Startup,Retail,CO,2021-08-16,active,AM-071
C02397,Customer-02397,Enterprise,Technology,NC,2022-09-17,active,AM-072
C02398,Customer-02398,Mid-Market,Logistics,GA,2023-10-18,active,AM-073
C02399,Customer-02399,SMB,Energy,AZ,2024-11-19,active,AM-074
C02400,Customer-02400,Startup,Education,VA,2025-12-20,active,AM-075
C02401,Customer-02401,Enterprise,Manufacturing,CA,2020-01-21,active,AM-001
C02402,Customer-02402,Mid-Market,Healthcare,TX,2021-02-22,active,AM-002
C02403,Customer-02403,SMB,Finance,NY,2022-03-23,active,AM-003
C02404,Customer-02404,Startup,Retail,FL,2023-04-24,active,AM-004
C02405,Customer-02405,Enterprise,Technology,IL,2024-05-25,active,AM-005
C02406,Customer-02406,Mid-Market,Logistics,WA,2025-06-26,active,AM-006
C02407,Customer-02407,SMB,Energy,MA,2020-07-27,active,AM-007
C02408,Customer-02408,Startup,Education,CO,2021-08-28,active,AM-008
C02409,Customer-02409,Enterprise,Manufacturing,NC,2022-09-01,active,AM-009
C02410,Customer-02410,Mid-Market,Healthcare,GA,2023-10-02,active,AM-010
C02411,Customer-02411,SMB,Finance,AZ,2024-11-03,active,AM-011
C02412,Customer-02412,Startup,Retail,VA,2025-12-04,active,AM-012
C02413,Customer-02413,Enterprise,Technology,CA,2020-01-05,churned,AM-013
C02414,Customer-02414,Mid-Market,Logistics,TX,2021-02-06,active,AM-014
C02415,Customer-02415,SMB,Energy,NY,2022-03-07,active,AM-015
C02416,Customer-02416,Startup,Education,FL,2023-04-08,active,AM-016
C02417,Customer-02417,Enterprise,Manufacturing,IL,2024-05-09,active,AM-017
C02418,Customer-02418,Mid-Market,Healthcare,WA,2025-06-10,active,AM-018
C02419,Customer-02419,SMB,Finance,MA,2020-07-11,active,AM-019
C02420,Customer-02420,Startup,Retail,CO,2021-08-12,active,AM-020
C02421,Customer-02421,Enterprise,Technology,NC,2022-09-13,active,AM-021
C02422,Customer-02422,Mid-Market,Logistics,GA,2023-10-14,active,AM-022
C02423,Customer-02423,SMB,Energy,AZ,2024-11-15,active,AM-023
C02424,Customer-02424,Startup,Education,VA,2025-12-16,active,AM-024
C02425,Customer-02425,Enterprise,Manufacturing,CA,2020-01-17,active,AM-025
C02426,Customer-02426,Mid-Market,Healthcare,TX,2021-02-18,active,AM-026
C02427,Customer-02427,SMB,Finance,NY,2022-03-19,active,AM-027
C02428,Customer-02428,Startup,Retail,FL,2023-04-20,active,AM-028
C02429,Customer-02429,Enterprise,Technology,IL,2024-05-21,active,AM-029
C02430,Customer-02430,Mid-Market,Logistics,WA,2025-06-22,active,AM-030
C02431,Customer-02431,SMB,Energy,MA,2020-07-23,active,AM-031
C02432,Customer-02432,Startup,Education,CO,2021-08-24,churned,AM-032
C02433,Customer-02433,Enterprise,Manufacturing,NC,2022-09-25,active,AM-033
C02434,Customer-02434,Mid-Market,Healthcare,GA,2023-10-26,active,AM-034
C02435,Customer-02435,SMB,Finance,AZ,2024-11-27,active,AM-035
C02436,Customer-02436,Startup,Retail,VA,2025-12-28,active,AM-036
C02437,Customer-02437,Enterprise,Technology,CA,2020-01-01,active,AM-037
C02438,Customer-02438,Mid-Market,Logistics,TX,2021-02-02,active,AM-038
C02439,Customer-02439,SMB,Energy,NY,2022-03-03,active,AM-039
C02440,Customer-02440,Startup,Education,FL,2023-04-04,active,AM-040
C02441,Customer-02441,Enterprise,Manufacturing,IL,2024-05-05,active,AM-041
C02442,Customer-02442,Mid-Market,Healthcare,WA,2025-06-06,active,AM-042
C02443,Customer-02443,SMB,Finance,MA,2020-07-07,active,AM-043
C02444,Customer-02444,Startup,Retail,CO,2021-08-08,active,AM-044
C02445,Customer-02445,Enterprise,Technology,NC,2022-09-09,active,AM-045
C02446,Customer-02446,Mid-Market,Logistics,GA,2023-10-10,active,AM-046
C02447,Customer-02447,SMB,Energy,AZ,2024-11-11,active,AM-047
C02448,Customer-02448,Startup,Education,VA,2025-12-12,active,AM-048
C02449,Customer-02449,Enterprise,Manufacturing,CA,2020-01-13,active,AM-049
C02450,Customer-02450,Mid-Market,Healthcare,TX,2021-02-14,active,AM-050
C02451,Customer-02451,SMB,Finance,NY,2022-03-15,churned,AM-051
C02452,Customer-02452,Startup,Retail,FL,2023-04-16,active,AM-052
C02453,Customer-02453,Enterprise,Technology,IL,2024-05-17,active,AM-053
C02454,Customer-02454,Mid-Market,Logistics,WA,2025-06-18,active,AM-054
C02455,Customer-02455,SMB,Energy,MA,2020-07-19,active,AM-055
C02456,Customer-02456,Startup,Education,CO,2021-08-20,active,AM-056
C02457,Customer-02457,Enterprise,Manufacturing,NC,2022-09-21,active,AM-057
C02458,Customer-02458,Mid-Market,Healthcare,GA,2023-10-22,active,AM-058
C02459,Customer-02459,SMB,Finance,AZ,2024-11-23,active,AM-059
C02460,Customer-02460,Startup,Retail,VA,2025-12-24,active,AM-060
C02461,Customer-02461,Enterprise,Technology,CA,2020-01-25,active,AM-061
C02462,Customer-02462,Mid-Market,Logistics,TX,2021-02-26,active,AM-062
C02463,Customer-02463,SMB,Energy,NY,2022-03-27,active,AM-063
C02464,Customer-02464,Startup,Education,FL,2023-04-28,active,AM-064
C02465,Customer-02465,Enterprise,Manufacturing,IL,2024-05-01,active,AM-065
C02466,Customer-02466,Mid-Market,Healthcare,WA,2025-06-02,active,AM-066
C02467,Customer-02467,SMB,Finance,MA,2020-07-03,active,AM-067
C02468,Customer-02468,Startup,Retail,CO,2021-08-04,active,AM-068
C02469,Customer-02469,Enterprise,Technology,NC,2022-09-05,active,AM-069
C02470,Customer-02470,Mid-Market,Logistics,GA,2023-10-06,churned,AM-070
C02471,Customer-02471,SMB,Energy,AZ,2024-11-07,active,AM-071
C02472,Customer-02472,Startup,Education,VA,2025-12-08,active,AM-072
C02473,Customer-02473,Enterprise,Manufacturing,CA,2020-01-09,active,AM-073
C02474,Customer-02474,Mid-Market,Healthcare,TX,2021-02-10,active,AM-074
C02475,Customer-02475,SMB,Finance,NY,2022-03-11,active,AM-075
C02476,Customer-02476,Startup,Retail,FL,2023-04-12,active,AM-001
C02477,Customer-02477,Enterprise,Technology,IL,2024-05-13,active,AM-002
C02478,Customer-02478,Mid-Market,Logistics,WA,2025-06-14,active,AM-003
C02479,Customer-02479,SMB,Energy,MA,2020-07-15,active,AM-004
C02480,Customer-02480,Startup,Education,CO,2021-08-16,active,AM-005
C02481,Customer-02481,Enterprise,Manufacturing,NC,2022-09-17,active,AM-006
C02482,Customer-02482,Mid-Market,Healthcare,GA,2023-10-18,active,AM-007
C02483,Customer-02483,SMB,Finance,AZ,2024-11-19,active,AM-008
C02484,Customer-02484,Startup,Retail,VA,2025-12-20,active,AM-009
C02485,Customer-02485,Enterprise,Technology,CA,2020-01-21,active,AM-010
C02486,Customer-02486,Mid-Market,Logistics,TX,2021-02-22,active,AM-011
C02487,Customer-02487,SMB,Energy,NY,2022-03-23,active,AM-012
C02488,Customer-02488,Startup,Education,FL,2023-04-24,active,AM-013
C02489,Customer-02489,Enterprise,Manufacturing,IL,2024-05-25,churned,AM-014
C02490,Customer-02490,Mid-Market,Healthcare,WA,2025-06-26,active,AM-015
C02491,Customer-02491,SMB,Finance,MA,2020-07-27,active,AM-016
C02492,Customer-02492,Startup,Retail,CO,2021-08-28,active,AM-017
C02493,Customer-02493,Enterprise,Technology,NC,2022-09-01,active,AM-018
C02494,Customer-02494,Mid-Market,Logistics,GA,2023-10-02,active,AM-019
C02495,Customer-02495,SMB,Energy,AZ,2024-11-03,active,AM-020
C02496,Customer-02496,Startup,Education,VA,2025-12-04,active,AM-021
C02497,Customer-02497,Enterprise,Manufacturing,CA,2020-01-05,active,AM-022
C02498,Customer-02498,Mid-Market,Healthcare,TX,2021-02-06,active,AM-023
C02499,Customer-02499,SMB,Finance,NY,2022-03-07,active,AM-024
C02500,Customer-02500,Startup,Retail,FL,2023-04-08,active,AM-025
