sale_id,sale_date,customer_id,product_id,sales_channel,region,quantity,unit_price,discount_pct,gross_sales,net_sales,cost,profit,promo_code,payment_method,is_returned
S005672,2025-07-01,C00672,P0104,InsideSales,South,3,14.80,0.03,44.41,43.08,32.09,10.98,PROMO-D,Invoice,false
S005673,2025-07-02,C00673,P0111,Online,West,4,291.00,0.06,1164.00,1094.16,623.67,470.49,PROMO-A,Card,false
S005674,2025-07-03,C00674,P0118,Partner,East,5,198.97,0.09,994.85,905.31,538.66,366.65,PROMO-B,ACH,false
S005675,2025-07-04,C00675,P0125,Direct,Central,6,350.00,0.12,2100.00,1848.00,1145.76,702.24,,Wire,false
S005676,2025-07-05,C00676,P0132,InsideSales,South,7,36.03,0.15,252.23,214.39,138.28,76.11,PROMO-D,Invoice,false
S005677,2025-07-06,C00677,P0139,Online,West,8,332.76,0.18,2662.08,2182.91,1462.55,720.36,PROMO-A,Card,false
S005678,2025-07-07,C00678,P0146,Partner,East,9,181.45,0.00,1633.05,1633.05,1134.97,498.08,PROMO-B,ACH,false
S005679,2025-07-08,C00679,P0153,Direct,Central,10,533.50,0.03,5335.00,5174.95,3725.96,1448.99,PROMO-C,Wire,false
S005680,2025-07-09,C00680,P0160,InsideSales,South,11,54.67,0.06,601.34,565.26,421.12,144.14,,Invoice,false
S005681,2025-07-10,C00681,P0167,Online,West,12,408.00,0.09,4896.00,4455.36,2539.56,1915.80,PROMO-A,Card,false
S005682,2025-07-11,C00682,P0174,Partner,East,13,180.67,0.12,2348.71,2066.86,1229.78,837.08,PROMO-B,ACH,false
S005683,2025-07-12,C00683,P0181,Direct,Central,14,235.00,0.15,3290.00,2796.50,1733.83,1062.67,PROMO-C,Wire,false
S005684,2025-07-13,C00684,P0188,InsideSales,South,15,24.35,0.18,365.29,299.54,193.20,106.34,PROMO-D,Invoice,false
S005685,2025-07-14,C00685,P0195,Online,West,1,448.14,0.00,448.14,448.14,300.25,147.89,,Card,false
S005686,2025-08-15,C00686,P0202,Partner,East,2,163.51,0.03,327.02,317.21,220.46,96.75,PROMO-B,ACH,false
S005687,2025-08-16,C00687,P0209,Direct,Central,3,450.00,0.06,1350.00,1269.00,913.68,355.32,PROMO-C,Wire,false
S005688,2025-08-17,C00688,P0216,InsideSales,South,4,46.18,0.09,184.73,168.10,125.24,42.87,PROMO-D,Invoice,false
S005689,2025-08-18,C00689,P0223,Online,West,5,485.04,0.12,2425.20,2134.18,1216.48,917.70,PROMO-A,Card,false
S005690,2025-08-19,C00690,P0230,Partner,East,6,147.07,0.15,882.42,750.06,446.28,303.77,,ACH,false
S005691,2025-08-20,C00691,P0237,Direct,Central,7,630.50,0.18,4413.50,3619.07,2243.82,1375.25,PROMO-C,Wire,false
S005692,2025-08-21,C00692,P0244,InsideSales,South,8,15.27,0.00,122.14,122.14,78.78,43.36,PROMO-D,Invoice,false
S005693,2025-08-22,C00693,P0251,Online,West,9,120.00,0.03,1080.00,1047.60,701.89,345.71,PROMO-A,Card,false
S005694,2025-08-23,C00694,P0258,Partner,East,10,144.13,0.06,1441.30,1354.82,941.60,413.22,PROMO-B,ACH,false
S005695,2025-08-24,C00695,P0265,Direct,Central,11,329.00,0.09,3619.00,3293.29,2371.17,922.12,,Wire,false
S005696,2025-08-25,C00696,P0272,InsideSales,South,12,33.90,0.12,406.83,358.01,266.72,91.29,PROMO-D,Invoice,false
S005697,2025-08-26,C00697,P0279,Online,West,13,168.78,0.15,2194.14,1865.02,1063.06,801.96,PROMO-A,Card,false
S005698,2025-08-27,C00698,P0286,Partner,East,14,128.05,0.18,1792.70,1470.01,874.66,595.36,PROMO-B,ACH,false
S005699,2025-08-28,C00699,P0293,Direct,Central,15,550.00,0.00,8250.00,8250.00,5115.00,3135.00,PROMO-C,Wire,true
S005700,2025-08-01,C00700,P0300,InsideSales,South,1,56.33,0.03,56.33,54.64,35.24,19.40,,Invoice,false
S005701,2025-08-02,C00701,P0307,Online,West,2,214.32,0.06,428.64,402.92,269.96,132.96,PROMO-A,Card,false
S005702,2025-08-03,C00702,P0314,Partner,East,3,112.69,0.09,338.07,307.64,213.81,93.83,PROMO-B,ACH,false
S005703,2025-08-04,C00703,P0321,Direct,Central,4,242.50,0.12,970.00,853.60,614.59,239.01,PROMO-C,Wire,false
S005704,2025-08-05,C00704,P0328,InsideSales,South,5,25.12,0.15,125.59,106.75,79.53,27.22,PROMO-D,Invoice,false
S005705,2025-08-06,C00705,P0335,Online,West,6,282.00,0.18,1692.00,1387.44,790.84,596.60,,Card,false
S005706,2025-08-07,C00706,P0342,Partner,East,7,107.59,0.00,753.13,753.13,448.11,305.02,PROMO-B,ACH,false
S005707,2025-08-08,C00707,P0349,Direct,Central,8,423.00,0.03,3384.00,3282.48,2035.14,1247.34,PROMO-C,Wire,false
S005708,2025-08-09,C00708,P0356,InsideSales,South,9,43.45,0.06,391.07,367.61,237.11,130.50,PROMO-D,Invoice,false
S005709,2025-08-10,C00709,P0363,Online,West,10,325.92,0.09,3259.20,2965.87,1987.13,978.74,PROMO-A,Card,false
S005710,2025-08-11,C00710,P0370,Partner,East,11,92.59,0.12,1018.49,896.27,622.91,273.36,,ACH,false
S005711,2025-08-12,C00711,P0377,Direct,Central,12,650.00,0.15,7800.00,6630.00,4773.60,1856.40,PROMO-C,Wire,false
S005712,2025-08-13,C00712,P0384,InsideSales,South,13,15.73,0.18,204.52,167.71,124.94,42.77,PROMO-D,Invoice,false
S005713,2025-08-14,C00713,P0391,Online,West,14,366.60,0.00,5132.40,5132.40,2925.47,2206.93,PROMO-A,Card,false
S005714,2025-08-15,C00714,P0398,Partner,East,15,78.31,0.03,1174.65,1139.41,677.95,461.46,PROMO-B,ACH,false
S005715,2025-08-16,C00715,P0005,Direct,Central,1,339.50,0.06,339.50,319.13,197.86,121.27,,Wire,false
S005716,2025-09-17,C00716,P0012,InsideSales,South,2,34.97,0.09,69.94,63.64,41.05,22.59,PROMO-D,Invoice,false
S005717,2025-09-18,C00717,P0019,Online,West,3,444.00,0.12,1332.00,1172.16,785.35,386.81,PROMO-A,Card,false
S005718,2025-09-19,C00718,P0026,Partner,East,4,192.85,0.15,771.40,655.69,455.70,199.99,PROMO-B,ACH,false
S005719,2025-09-20,C00719,P0033,Direct,Central,5,517.00,0.18,2585.00,2119.70,1526.18,593.52,PROMO-C,Wire,false
S005720,2025-09-21,C00720,P0040,InsideSales,South,6,53.00,0.00,318.01,318.01,236.92,81.09,,Invoice,false
S005721,2025-09-22,C00721,P0047,Online,West,7,483.06,0.03,3381.42,3279.98,1869.59,1410.39,PROMO-A,Card,false
S005722,2025-09-23,C00722,P0054,Partner,East,8,175.33,0.06,1402.64,1318.48,784.50,533.99,PROMO-B,ACH,false
S005723,2025-09-24,C99999,P0061,Direct,Central,9,250.00,0.09,2250.00,2047.50,1269.45,778.05,PROMO-C,Wire,false
S005724,2025-09-25,C00724,P0068,InsideSales,South,10,25.88,0.12,258.82,227.77,146.91,80.86,PROMO-D,Invoice,false
S005725,2025-09-26,C00725,P0075,Online,West,11,518.88,0.15,5707.68,4851.53,3250.52,1601.00,,Card,false
S005726,2025-09-27,C00726,P0082,Partner,East,12,158.53,0.18,1902.36,1559.94,1084.15,475.78,PROMO-B,ACH,false
S005727,2025-09-28,C00727,P0089,Direct,Central,13,436.50,0.00,5674.50,5674.50,4085.64,1588.86,PROMO-C,Wire,false
S005728,2025-09-01,C00728,P0096,InsideSales,South,14,44.82,0.03,627.45,608.62,453.42,155.20,PROMO-D,Invoice,false
S005729,2025-09-02,C00729,P0103,Online,West,15,156.00,0.06,2340.00,2199.60,1253.77,945.83,PROMO-A,Card,false
S005730,2025-09-03,C00730,P0110,Partner,East,1,156.31,0.09,156.31,142.24,84.63,57.61,,ACH,false
S005731,2025-09-04,C00731,P0117,Direct,Central,2,611.00,0.12,1222.00,1075.36,666.72,408.64,PROMO-C,Wire,false
S005732,2025-09-05,C00732,P0124,InsideSales,South,3,14.80,0.15,44.41,37.75,24.35,13.40,PROMO-D,Invoice,false
S005733,2025-09-06,C00733,P0131,Online,West,4,203.70,0.18,814.80,668.14,447.65,220.48,PROMO-A,Card,false
S005734,2025-09-07,C00734,P0138,Partner,East,5,139.87,0.00,699.35,699.35,486.05,213.30,PROMO-B,ACH,false
S005735,2025-09-08,C00735,P0145,Direct,Central,6,350.00,0.03,2100.00,2037.00,1466.64,570.36,,Wire,false
S005736,2025-09-09,C00736,P0152,InsideSales,South,7,36.03,0.06,252.23,237.09,176.63,60.46,PROMO-D,Invoice,false
S005737,2025-09-10,C00737,P0159,Online,West,8,248.16,0.09,1985.28,1806.60,1029.76,776.84,PROMO-A,Card,false
S005738,2025-09-11,C00738,P0166,Partner,East,9,124.15,0.12,1117.35,983.27,585.04,398.22,PROMO-B,ACH,false
S005739,2025-09-12,C00739,P0173,Direct,Central,10,533.50,0.15,5335.00,4534.75,2811.55,1723.20,PROMO-C,Wire,false
S005740,2025-09-13,C00740,P0180,InsideSales,South,11,54.67,0.18,601.34,493.10,318.05,175.05,,Invoice,true
S005741,2025-09-14,C00741,P0187,Online,West,12,318.00,0.00,3816.00,3816.00,2556.72,1259.28,PROMO-A,Card,false
S005742,2025-09-15,C00742,P0194,Partner,East,13,119.77,0.03,1557.01,1510.30,1049.66,460.64,PROMO-B,ACH,false
S005743,2025-09-16,C00743,P0201,Direct,Central,14,235.00,0.06,3290.00,3092.60,2226.67,865.93,PROMO-C,Wire,false
S005744,2025-09-17,C00744,P0208,InsideSales,South,15,24.35,0.09,365.29,332.41,247.65,84.76,PROMO-D,Invoice,false
S005745,2025-09-18,C00745,P0215,Online,West,1,360.84,0.12,360.84,317.54,181.00,136.54,,Card,false
S005746,2025-10-19,C00746,P0222,Partner,East,2,104.41,0.15,208.82,177.50,105.61,71.89,PROMO-B,ACH,false
S005747,2025-10-20,C00747,P0229,Direct,Central,3,450.00,0.18,1350.00,1107.00,686.34,420.66,PROMO-C,Wire,false
S005748,2025-10-21,C00748,P0236,InsideSales,South,4,46.18,0.00,184.73,184.73,119.15,65.58,PROMO-D,Invoice,false
S005749,2025-10-22,C00749,P0243,Online,West,5,400.44,0.03,2002.20,1942.13,1301.23,640.90,PROMO-A,Card,false
S005750,2025-10-23,C00750,P0250,Partner,East,6,89.77,0.06,538.62,506.30,351.88,154.42,,ACH,false
S005751,2025-10-24,C00751,P0257,Direct,Central,7,630.50,0.09,4413.50,4016.29,2891.73,1124.56,PROMO-C,Wire,false
S005752,2025-10-25,C00752,P0264,InsideSales,South,8,15.27,0.12,122.14,107.48,80.07,27.41,PROMO-D,Invoice,false
S005753,2025-10-26,C00753,P0271,Online,West,9,480.00,0.15,4320.00,3672.00,2093.04,1578.96,PROMO-A,Card,false
S005754,2025-10-27,C00754,P0278,Partner,East,10,83.23,0.18,832.30,682.49,406.08,276.41,PROMO-B,ACH,false
S005755,2025-10-28,C00755,P0285,Direct,Central,11,329.00,0.00,3619.00,3619.00,2243.78,1375.22,,Wire,false
S005756,2025-10-01,C00756,P0292,InsideSales,South,12,33.90,0.03,406.83,394.63,254.53,140.09,PROMO-D,Invoice,false
S005757,2025-10-02,C00757,P0299,Online,West,13,517.98,0.06,6733.74,6329.72,4240.91,2088.81,PROMO-A,Card,false
S005758,2025-10-03,C00758,P0306,Partner,East,14,68.95,0.09,965.30,878.42,610.50,267.92,PROMO-B,ACH,false
S005759,2025-10-04,C00759,P0313,Direct,Central,15,550.00,0.12,8250.00,7260.00,5227.20,2032.80,PROMO-C,Wire,false
S005760,2025-10-05,C00760,P0320,InsideSales,South,1,56.33,0.15,56.33,47.88,35.67,12.21,,Invoice,false
S005761,2025-10-06,C00761,P0327,Online,West,2,129.72,0.18,259.44,212.74,121.26,91.48,PROMO-A,Card,false
S005762,2025-10-07,C00762,P0334,Partner,East,3,55.39,0.00,166.17,166.17,98.87,67.30,PROMO-B,ACH,false
S005763,2025-10-08,C00763,P0341,Direct,Central,4,242.50,0.03,970.00,940.90,583.36,357.54,PROMO-C,Wire,false
S005764,2025-10-09,C00764,P9999,InsideSales,South,5,196.01,0.06,980.07,921.27,594.22,327.05,PROMO-D,Invoice,false
S005765,2025-10-10,C00765,P0355,Online,West,6,192.00,0.09,1152.00,1048.32,702.37,345.95,,Card,false
S005766,2025-10-11,C00766,P0362,Partner,East,7,46.69,0.12,326.83,287.61,199.89,87.72,PROMO-B,ACH,false
S005767,2025-10-12,C00767,P0369,Direct,Central,8,423.00,0.15,3384.00,2876.40,2071.01,805.39,PROMO-C,Wire,false
S005768,2025-10-13,C00768,P0376,InsideSales,South,9,43.45,0.18,391.07,320.68,238.91,81.77,PROMO-D,Invoice,false
S005769,2025-10-14,C00769,P0383,Online,West,10,238.62,0.00,2386.20,2386.20,1360.13,1026.07,PROMO-A,Card,false
S005770,2025-10-15,C00770,P0390,Partner,East,11,210.79,0.03,2318.69,2249.13,1338.23,910.90,,ACH,false
S005771,2025-10-16,C00771,P0397,Direct,Central,12,650.00,0.06,7800.00,7332.00,4545.84,2786.16,PROMO-C,Wire,false
S005772,2025-10-17,C00772,P0004,InsideSales,South,13,15.73,0.09,204.52,186.12,120.04,66.07,PROMO-D,Invoice,false
S005773,2025-10-18,C00773,P0011,Online,West,14,282.00,0.12,3948.00,3474.24,2327.74,1146.50,PROMO-A,Card,false
S005774,2025-10-19,C00774,P0018,Partner,East,15,135.61,0.15,2034.15,1729.03,1201.67,527.35,PROMO-B,ACH,false
S005775,2025-10-20,C00775,P0025,Direct,Central,1,339.50,0.18,339.50,278.39,200.44,77.95,,Wire,false
S005776,2025-11-21,C00776,P0032,InsideSales,South,2,34.97,0.00,69.94,69.94,52.10,17.83,PROMO-D,Invoice,false
S005777,2025-11-22,C00777,P0039,Online,West,3,354.00,0.03,1062.00,1030.14,587.18,442.96,PROMO-A,Card,false
S005778,2025-11-23,C00778,P0046,Partner,East,4,131.95,0.06,527.80,496.13,295.20,200.93,PROMO-B,ACH,false
S005779,2025-11-24,C00779,P0053,Direct,Central,5,517.00,0.09,2585.00,2352.35,1458.46,893.89,PROMO-C,Wire,false
S005780,2025-11-25,C00780,P0060,InsideSales,South,6,53.00,0.12,318.01,279.85,180.51,99.35,,Invoice,false
S005781,2025-11-26,C00781,P0067,Online,West,7,395.76,0.15,2770.32,2354.77,1577.70,777.07,PROMO-A,Card,true
S005782,2025-11-27,C00782,P0074,Partner,East,8,116.23,0.18,929.84,762.47,529.92,232.55,PROMO-B,ACH,false
S005783,2025-11-28,C00783,P0081,Direct,Central,9,250.00,0.00,2250.00,2250.00,1620.00,630.00,PROMO-C,Wire,false
S005784,2025-11-01,C00784,P0088,InsideSales,South,10,25.88,0.03,258.82,251.06,187.04,64.02,PROMO-D,Invoice,false
S005785,2025-11-02,C00785,P0095,Online,West,11,434.28,0.06,4777.08,4490.46,2559.56,1930.90,,Card,false
S005786,2025-11-03,C00786,P0102,Partner,East,12,101.23,0.09,1214.76,1105.43,657.73,447.70,PROMO-B,ACH,false
S005787,2025-11-04,C00787,P0109,Direct,Central,13,436.50,0.12,5674.50,4993.56,3096.01,1897.55,PROMO-C,Wire,false
S005788,2025-11-05,C00788,P0116,InsideSales,South,14,44.82,0.15,627.45,533.33,344.00,189.33,PROMO-D,Invoice,false
S005789,2025-11-06,C00789,P0123,Online,West,15,516.00,0.18,7740.00,6346.80,4252.36,2094.44,PROMO-A,Card,false
S005790,2025-11-07,C00790,P0130,Partner,East,1,95.41,0.00,95.41,95.41,66.31,29.10,,ACH,false
S005791,2025-11-08,C00791,P0137,Direct,Central,2,611.00,0.03,1222.00,1185.34,853.44,331.90,PROMO-C,Wire,false
S005792,2025-11-09,C00792,P0144,InsideSales,South,3,14.80,0.06,44.41,41.74,31.10,10.64,PROMO-D,Invoice,false
S005793,2025-11-10,C00793,P0151,Online,West,4,116.40,0.09,465.60,423.70,241.51,182.19,PROMO-A,Card,false
S005794,2025-11-11,C00794,P0158,Partner,East,5,80.77,0.12,403.85,355.39,211.46,143.93,PROMO-B,ACH,false
S005795,2025-11-12,C00795,P0165,Direct,Central,6,350.00,0.15,2100.00,1785.00,1106.70,678.30,,Wire,false
S005796,2025-11-13,C00796,P0172,InsideSales,South,7,36.03,0.18,252.23,206.83,133.40,73.42,PROMO-D,Invoice,false
S005797,2025-11-14,C00797,P0179,Online,West,8,163.56,0.00,1308.48,1308.48,876.68,431.80,PROMO-A,Card,false
S005798,2025-11-15,C00798,P0186,Partner,East,9,66.85,0.03,601.65,583.60,405.60,178.00,PROMO-B,ACH,false
S005799,2025-11-16,C00799,P0193,Direct,Central,10,533.50,0.06,5335.00,5014.90,3610.73,1404.17,PROMO-C,Wire,false
S005800,2025-11-17,C00800,P0200,InsideSales,South,11,54.67,0.09,601.34,547.22,407.68,139.54,,Invoice,false
S005801,2025-11-18,C00801,P0207,Online,West,12,228.00,0.12,2736.00,2407.68,1372.38,1035.30,PROMO-A,Card,false
S005802,2025-11-19,C00802,P0214,Partner,East,13,58.87,0.15,765.31,650.51,387.06,263.46,PROMO-B,ACH,false
S005803,2025-11-20,C00803,P0221,Direct,Central,14,235.00,0.18,3290.00,2697.80,1672.64,1025.16,PROMO-C,Wire,false
S005804,2025-11-21,C00804,P0228,InsideSales,South,15,24.35,0.00,365.29,365.29,235.61,129.68,PROMO-D,Invoice,false
S005805,2025-11-22,C00805,P0235,Online,West,1,273.54,0.03,273.54,265.33,177.77,87.56,,Card,false
S005806,2025-12-23,C00806,P0242,Partner,East,2,45.31,0.06,90.62,85.18,59.20,25.98,PROMO-B,ACH,false
S005807,2025-12-24,C00807,P0249,Direct,Central,3,450.00,0.09,1350.00,1228.50,884.52,343.98,PROMO-C,Wire,false
S005808,2025-12-25,C00808,P0256,InsideSales,South,4,46.18,0.12,184.73,162.56,121.11,41.45,PROMO-D,Invoice,false
S005809,2025-12-26,C00809,P0263,Online,West,5,315.84,0.15,1579.20,1342.32,765.12,577.20,PROMO-A,Card,false
S005810,2025-12-27,C00810,P0270,Partner,East,6,204.37,0.18,1226.22,1005.50,598.27,407.23,,ACH,false
S005811,2025-12-28,C00811,P0277,Direct,Central,7,630.50,0.00,4413.50,4413.50,2736.37,1677.13,PROMO-C,Wire,false
S005812,2025-12-01,C00812,P0284,InsideSales,South,8,15.27,0.03,122.14,118.48,76.42,42.06,PROMO-D,Invoice,false
S005813,2025-12-02,C00813,P0291,Online,West,9,390.00,0.06,3510.00,3299.40,2210.60,1088.80,PROMO-A,Card,false
S005814,2025-12-03,C00814,P0298,Partner,East,10,205.03,0.09,2050.30,1865.77,1296.71,569.06,PROMO-B,ACH,false
S005815,2025-12-04,C00815,P0305,Direct,Central,11,329.00,0.12,3619.00,3184.72,2293.00,891.72,,Wire,false
S005816,2025-12-05,C00816,P0312,InsideSales,South,12,33.90,0.15,406.83,345.81,257.63,88.18,PROMO-D,Invoice,false
S005817,2025-12-06,C00817,P0319,Online,West,13,430.68,0.18,5598.84,4591.05,2616.90,1974.15,PROMO-A,Card,false
S005818,2025-12-07,C00818,P0326,Partner,East,14,187.15,0.00,2620.10,2620.10,1558.96,1061.14,PROMO-B,ACH,false
S005819,2025-12-08,C00819,P0333,Direct,Central,15,550.00,0.03,8250.00,8002.50,4961.55,3040.95,PROMO-C,Wire,false
S005820,2025-12-09,C99999,P0340,InsideSales,South,1,56.33,0.06,56.33,52.95,34.15,18.80,,Invoice,false
S005821,2025-12-10,C00821,P0347,Online,West,2,468.12,0.09,936.24,851.98,570.83,281.15,PROMO-A,Card,false
S005822,2025-12-11,C00822,P0354,Partner,East,3,169.99,0.12,509.97,448.77,311.90,136.88,PROMO-B,ACH,true
S005823,2025-12-12,C00823,P0361,Direct,Central,4,242.50,0.15,970.00,824.50,593.64,230.86,PROMO-C,Wire,false
S005824,2025-12-13,C00824,P0368,InsideSales,South,5,25.12,0.18,125.59,102.98,76.72,26.26,PROMO-D,Invoice,false
S005825,2025-12-14,C00825,P0375,Online,West,6,552.00,0.00,3312.00,3312.00,1887.84,1424.16,,Card,false
S005826,2025-12-15,C00826,P0382,Partner,East,7,168.49,0.03,1179.43,1144.05,680.71,463.34,PROMO-B,ACH,false
S005827,2025-12-16,C00827,P0389,Direct,Central,8,423.00,0.06,3384.00,3180.96,1972.20,1208.76,PROMO-C,Wire,false
S005828,2025-12-17,C00828,P0396,InsideSales,South,9,43.45,0.09,391.07,355.88,229.54,126.34,PROMO-D,Invoice,false
S005829,2025-12-18,C00829,P0003,Online,West,10,151.32,0.12,1513.20,1331.62,892.18,439.43,PROMO-A,Card,false
S005830,2025-12-19,C00830,P0010,Partner,East,11,92.59,0.15,1018.49,865.72,601.67,264.04,,ACH,false
S005831,2025-12-20,C00831,P0017,Direct,Central,12,650.00,0.18,7800.00,6396.00,4605.12,1790.88,PROMO-C,Wire,false
S005832,2025-12-21,C00832,P0024,InsideSales,South,13,15.73,0.00,204.52,204.52,152.37,52.15,PROMO-D,Invoice,false
S005833,2025-12-22,C00833,P0031,Online,West,14,197.40,0.03,2763.60,2680.69,1527.99,1152.70,PROMO-A,Card,false
S005834,2025-12-23,C00834,P0038,Partner,East,15,78.31,0.06,1174.65,1104.17,656.98,447.19,PROMO-B,ACH,false
S005835,2025-12-24,C00835,P0045,Direct,Central,1,339.50,0.09,339.50,308.94,191.55,117.40,,Wire,false
S005836,2025-12-25,C00836,P0052,InsideSales,South,2,34.97,0.12,69.94,61.54,39.70,21.85,PROMO-D,Invoice,false
S005837,2025-12-26,C00837,P0059,Online,West,3,264.00,0.15,792.00,673.20,451.04,222.16,PROMO-A,Card,false
S005838,2025-12-27,C00838,P0066,Partner,East,4,71.05,0.18,284.20,233.04,161.97,71.08,PROMO-B,ACH,false
S005839,2025-12-28,C00839,P0073,Direct,Central,5,517.00,0.00,2585.00,2585.00,1861.20,723.80,PROMO-C,Wire,false
S005840,2025-12-01,C00840,P0080,InsideSales,South,6,53.00,0.03,318.01,308.47,229.81,78.66,,Invoice,false
S005841,2025-01-01,C00841,P0087,Online,West,7,308.46,0.06,2159.22,2029.67,1156.91,872.76,PROMO-A,Card,false
S005842,2025-01-02,C00842,P0094,Partner,East,8,57.13,0.09,457.04,415.91,247.46,168.44,PROMO-B,ACH,false
S005843,2025-01-03,C00843,P0101,Direct,Central,9,250.00,0.12,2250.00,1980.00,1227.60,752.40,PROMO-C,Wire,false
S005844,2025-01-04,C00844,P0108,InsideSales,South,10,25.88,0.15,258.82,220.00,141.90,78.10,PROMO-D,Invoice,false
S005845,2025-01-05,C00845,P0115,Online,West,11,349.68,0.18,3846.48,3154.11,2113.26,1040.86,,Card,false
S005846,2025-01-06,C00846,P0122,Partner,East,12,43.93,0.00,527.16,527.16,366.38,160.78,PROMO-B,ACH,false
S005847,2025-01-07,C00847,P0129,Direct,Central,13,436.50,0.03,5674.50,5504.26,3963.07,1541.19,PROMO-C,Wire,false
S005848,2025-01-08,C00848,P0136,InsideSales,South,14,44.82,0.06,627.45,589.80,439.40,150.40,PROMO-D,Invoice,false
S005849,2025-01-09,C00849,P0143,Online,West,15,426.00,0.09,6390.00,5814.90,3314.49,2500.41,PROMO-A,Card,false
S005850,2025-01-10,C00850,P0150,Partner,East,1,217.21,0.12,217.21,191.14,113.73,77.41,,ACH,false
S005851,2025-01-11,C00851,P0157,Direct,Central,2,611.00,0.15,1222.00,1038.70,643.99,394.71,PROMO-C,Wire,false
S005852,2025-01-12,C00852,P0164,InsideSales,South,3,14.80,0.18,44.41,36.41,23.49,12.93,PROMO-D,Invoice,false
S005853,2025-01-13,C00853,P0171,Online,West,4,465.60,0.00,1862.40,1862.40,1247.81,614.59,PROMO-A,Card,false
S005854,2025-01-14,C00854,P0178,Partner,East,5,198.97,0.03,994.85,965.00,670.68,294.33,PROMO-B,ACH,false
S005855,2025-01-15,C00855,P0185,Direct,Central,6,350.00,0.06,2100.00,1974.00,1421.28,552.72,,Wire,false
S005856,2025-01-16,C00856,P0192,InsideSales,South,7,36.03,0.09,252.23,229.53,171.00,58.53,PROMO-D,Invoice,false
S005857,2025-01-17,C00857,P0199,Online,West,8,501.96,0.12,4015.68,3533.80,2014.27,1519.53,PROMO-A,Card,false
S005858,2025-01-18,C00858,P0206,Partner,East,9,181.45,0.15,1633.05,1388.09,825.92,562.18,PROMO-B,ACH,false
S005859,2025-01-19,C00859,P0213,Direct,Central,10,533.50,0.18,5335.00,4374.70,2712.31,1662.39,PROMO-C,Wire,false
S005860,2025-01-20,C00860,P0220,InsideSales,South,11,54.67,0.00,601.34,601.34,387.87,213.48,,Invoice,false
S005861,2025-01-21,C00861,P0227,Online,West,12,138.00,0.03,1656.00,1606.32,1076.23,530.09,PROMO-A,Card,false
S005862,2025-01-22,C00862,P0234,Partner,East,13,180.67,0.06,2348.71,2207.79,1534.41,673.38,PROMO-B,ACH,false
S005863,2025-01-23,C00863,P0241,Direct,Central,14,235.00,0.09,3290.00,2993.90,2155.61,838.29,PROMO-C,Wire,true
S005864,2025-01-24,C00864,P0248,InsideSales,South,15,24.35,0.12,365.29,321.45,239.48,81.97,PROMO-D,Invoice,false
S005865,2025-01-25,C00865,P0255,Online,West,1,186.24,0.15,186.24,158.30,90.23,68.07,,Card,false
S005866,2025-01-26,C00866,P0262,Partner,East,2,163.51,0.18,327.02,268.16,159.55,108.60,PROMO-B,ACH,false
S005867,2025-01-27,C00867,P0269,Direct,Central,3,450.00,0.00,1350.00,1350.00,837.00,513.00,PROMO-C,Wire,false
S005868,2025-01-28,C00868,P0276,InsideSales,South,4,46.18,0.03,184.73,179.19,115.58,63.61,PROMO-D,Invoice,false
S005869,2025-01-01,C00869,P0283,Online,West,5,231.24,0.06,1156.20,1086.83,728.17,358.65,PROMO-A,Card,false
S005870,2025-01-02,C00870,P0290,Partner,East,6,147.07,0.09,882.42,803.00,558.09,244.92,,ACH,false
S005871,2025-02-03,C00871,P0297,Direct,Central,7,630.50,0.12,4413.50,3883.88,2796.39,1087.49,PROMO-C,Wire,false
S005872,2025-02-04,C00872,P0304,InsideSales,South,8,15.27,0.15,122.14,103.82,77.35,26.47,PROMO-D,Invoice,false
S005873,2025-02-05,C00873,P0311,Online,West,9,300.00,0.18,2700.00,2214.00,1261.98,952.02,PROMO-A,Card,false
S005874,2025-02-06,C00874,P0318,Partner,East,10,144.13,0.00,1441.30,1441.30,857.57,583.73,PROMO-B,ACH,false
S005875,2025-02-07,C00875,P0325,Direct,Central,11,329.00,0.03,3619.00,3510.43,2176.47,1333.96,,Wire,false
